0,1,2,3,4
19.71283984257158,19.715015415253124,19.71380072180445,19.7041250670518,19.695271284125266
19.722481732878933,19.69580293104129,19.71816988206593,19.695276416275714,19.70198003425361
19.712219760923436,19.71263955080385,19.70545881028262,19.695514385031736,19.705092840375567
19.72147923803476,19.712865257878583,19.69545594609114,19.70551759358581,19.695285831406288
19.713840878761946,19.71399325323316,19.713646830390225,19.71177396406422,19.69523902606772
19.72520222261836,19.70308879050804,19.712547096663556,19.71239393447002,19.69516818728349
19.71579099255117,19.69557970938069,19.716426427367615,19.70981489555759,19.702835434557628
19.710923140433646,19.70774694718842,19.708478652669715,19.71369435049752,19.695576005584652
19.695887574146717,19.70326292678948,19.70551071660579,19.717078460445393,19.695573126070062
19.711404963290434,19.70302365618411,19.710112814061578,19.695172059276643,19.70257336446593
19.724808760454216,19.71461644548986,19.696262611697065,19.707841408122142,19.695653228315532
19.705181046578318,19.702999660921744,19.71312292084661,19.703534297921284,19.709557690638437
19.722885467402243,19.71750992035111,19.706099652921765,19.70624484951051,19.70565142351823
19.73642545595468,19.712163584851197,19.71050390943848,19.70402923103066,19.695403656630965
19.708503316576138,19.704160631842367,19.715728920057078,19.72444912616353,19.701041650776965
19.7346309710909,19.710681920723587,19.705059300670403,19.695492170554747,19.69549720252477
19.7516373850322,19.71532686757518,19.69615401773632,19.69535636440238,19.695391507796373
19.735857716040684,19.699777116481663,19.726302700631642,19.705154381674582,19.706593028975835
19.709129843242547,19.710961175030633,19.71158828450558,19.707629669451673,19.701613244870124
19.73988390037055,19.715061052230514,19.721663869816414,19.707862959845073,19.708280837578773
19.731118306789426,19.70804705401133,19.70472906340276,19.713981527852752,19.70617118928735
19.703794381918538,19.74810925591414,19.706834182426853,19.70688550732981,19.702777172860575
19.710580833799973,19.701936910838274,19.70179572719369,19.729106426044456,19.7053834962009
19.70527220053539,19.70355687331026,19.73672991721885,19.706796022990822,19.698262768363175
19.72375246053012,19.71864127505875,19.72280999934601,19.711888257984658,19.71364165609808
19.744054978957106,19.70517956788387,19.712339155468644,19.705060768347394,19.695423379495793
19.72019142755209,19.695643547655006,19.716728946091195,19.695680669971903,19.70510128877111
19.716309007057937,19.70597457230715,19.751842729427096,19.704641818871163,19.695483973534934
19.715887920435737,19.714231924379177,19.722434764879267,19.696262818145335,19.695660613567004
19.718066276583045,19.710779135584435,19.71064703387256,19.71245695152602,19.695413461776266
19.71901639185799,19.717678287318257,19.712328417806813,19.714655117394244,19.70667125800955
19.71537448200764,19.699528137657474,19.6956782218479,19.706315449126603,19.695697874200153
19.703896198875427,19.704506107413398,19.739969642158727,19.695399286134894,19.695651088752086
19.719151647667,19.704407760674137,19.713061085489322,19.714772546697034,19.69563653704063
19.70999734108301,19.71920949887475,19.705614839575606,19.695492072984457,19.70242345336319
19.721947256357012,19.702768600952332,19.698937031170683,19.70310149011283,19.695406728340448
19.713109131185824,19.707870706872704,19.7081355071746,19.711856264194484,19.695573074586342
19.715922972361742,19.70619704827795,19.712351509552224,19.70372263503756,19.695138652344923
19.723793877127665,19.70473665085796,19.711167551125435,19.69575770944631,19.699402473430837
19.72395934160341,19.70406809590276,19.728368135786727,19.705798056791696,19.69524370851899
19.719387631639552,19.695286609907587,19.71336085114641,19.6972053834535,19.705383603306753
19.702820217405193,19.707260984960104,19.723103744309753,19.71462035013593,19.703719632099837
19.74113709409851,19.716636196786858,19.7115364945415,19.70219627344698,19.695576878549133
19.71408819397146,19.718669421083188,19.702905028218797,19.697061407693724,19.72513282470247
19.717682537168503,19.702430830100486,19.703657286718787,19.711723792003657,19.695108414396
19.707715683534,19.714589339545984,19.71390005173002,19.70324145288547,19.69553989805223
19.704347304506495,19.706329128843414,19.717704399151426,19.695137043558482,19.702885744414345
19.705147640645404,19.716330315599127,19.713752606326118,19.711501497744774,19.69558274851085
19.719956654904685,19.71820225250668,19.710864596068387,19.704549812652875,19.70283641389147
19.722545691330556,19.723827077726526,19.715902980912684,19.703244007556062,19.702492587249214
